OBJECTID,Join_Count,join_distance,TARGET_FID,FID_jelly_,agg_grp,year,month,day,stationid,use_pop_de,use_biomas,depth_m,biomass_de,pop_den_no,decslat_ct,decslon_ct,FID_jelly1,agg_grp_1,year_1,month_1,day_1,stationid_,use_pop__1,use_biom_1,depth_m_1,biomass__1,pop_den__1,decslat__1,decslon__1,FID_jell_1,agg_grp_12,year_12,month_12,day_12,stationi_1,use_pop__2,use_biom_2,depth_m_12,biomass__2,pop_den__2,decslat__2,decslon__2,FID_jell_2,agg_grp_13,year_12_13,month_1_13,day_12_13,stationid1,use_pop__3,use_biom_3,depth_m_13,biomass__3,pop_den__3,decslat__3,decslon__3
846,1,619.503678503491980,846,16034,large jellyfish,1984,3,11,40394,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.887000000000000,-88.403000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17589,large jellyfish,1987,6,11,53286,0.000000000000000,0.000000000000000,32.899999999999999,0.000000000000000,0.000000000000000,29.890499999999999,-88.408000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
847,0,-1.000000000000000,847,15252,large jellyfish,1986,10,28,39450,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.896999999999998,-86.998000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
848,1,955.644762017359430,848,24027,large jellyfish,1983,3,10,683,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.899999999999999,-88.533000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,247,large jellyfish,1998,10,28,10536,0.000000000000000,0.000000000000000,26.500000000000000,0.000000000000000,0.000000000000000,29.906500000000001,-88.539500000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
849,1,1354.783240705026400,849,9502,large jellyfish,1985,3,7,2073,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.910000000000000,-88.492999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25203,large jellyfish,2000,10,21,70920,0.000000000000000,0.000000000000000,28.500000000000000,0.000000000000000,0.000000000000000,29.917000000000002,-88.504499999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
850,1,1640.273832685255000,850,15253,large jellyfish,1986,10,28,39451,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.914999999999999,-87.063000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16834,large jellyfish,1996,7,28,5075,0.000000000000000,0.000000000000000,90.500000000000000,0.000000000000000,0.000000000000000,29.928999999999998,-87.057500000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
851,1,531.115588821617170,851,16426,large jellyfish,1983,7,3,4397,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.917000000000002,-88.510000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25203,large jellyfish,2000,10,21,70920,0.000000000000000,0.000000000000000,28.500000000000000,0.000000000000000,0.000000000000000,29.917000000000002,-88.504499999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
852,1,1415.600342508483200,852,10501,large jellyfish,1985,3,10,2113,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.917999999999999,-88.599999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25251,large jellyfish,2001,10,19,70968,0.000000000000000,0.000000000000000,23.800000000000001,0.000000000000000,0.000000000000000,29.905500000000000,-88.602999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
853,1,576.846266397534350,853,21194,large jellyfish,1983,6,9,62196,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.917999999999999,-88.356999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19343,large jellyfish,2000,10,19,5827,0.000000000000000,0.000000000000000,32.600000000000001,0.000000000000000,0.000000000000000,29.922499999999999,-88.359999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
854,1,2379.514304962104700,854,16406,large jellyfish,1983,6,28,4373,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.925999999999998,-87.290000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11028,large jellyfish,2008,10,16,213072,3.444373144153510,1.177975615300500,31.100000000000001,36.635041635845603,107.120004783174000,29.944500000000001,-87.277500000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
855,1,1406.315692606443000,855,16035,large jellyfish,1984,3,11,40397,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.933000000000000,-88.552000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2467,large jellyfish,2000,6,25,14461,0.000000000000000,0.000000000000000,25.600000000000001,0.000000000000000,0.000000000000000,29.929500000000001,-88.566000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
856,1,1345.950321355742700,856,25502,large jellyfish,1983,3,21,748,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.933000000000000,-88.367000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19343,large jellyfish,2000,10,19,5827,0.000000000000000,0.000000000000000,32.600000000000001,0.000000000000000,0.000000000000000,29.922499999999999,-88.359999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
857,1,1322.017911781157400,857,16428,large jellyfish,1983,7,3,4399,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.943000000000001,-88.073999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19750,large jellyfish,2002,5,30,58714,0.000000000000000,0.000000000000000,32.200000000000003,0.000000000000000,0.000000000000000,29.945000000000000,-88.060500000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
858,1,1197.832982774202700,858,9522,large jellyfish,1985,3,7,2074,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.946999999999999,-88.364999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21052,large jellyfish,1987,7,11,61648,0.000000000000000,0.000000000000000,31.100000000000001,0.000000000000000,0.000000000000000,29.952000000000002,-88.353999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
859,1,222.633461133416770,859,28199,large jellyfish,1995,6,22,9614,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.948000000000000,-87.777000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24470,large jellyfish,1999,1,26,69252,0.000000000000000,0.000000000000000,31.100000000000001,0.000000000000000,0.000000000000000,29.946999999999999,-87.775000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
860,1,1385.646318717394000,860,25505,large jellyfish,1983,3,21,754,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.949999999999999,-88.183000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4625,large jellyfish,1985,6,16,19476,0.000000000000000,0.000000000000000,31.100000000000001,0.000000000000000,0.000000000000000,29.962499999999999,-88.183000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
861,1,1432.253530166370600,861,16408,large jellyfish,1983,6,29,4375,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.949999999999999,-87.320999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7191,large jellyfish,2010,11,2,204569,2.053376297476130,0.702254693736836,30.699999999999999,21.559219097720899,63.038652332517202,29.962000000000000,-87.326499999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
862,1,722.150663753562870,862,9169,large jellyfish,1985,3,7,2069,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.952000000000002,-88.067999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13642,large jellyfish,1993,11,17,35444,0.000000000000000,0.000000000000000,31.100000000000001,0.000000000000000,0.000000000000000,29.958500000000001,-88.068500000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
863,1,587.970418748931370,863,16051,large jellyfish,1984,3,12,40433,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.952999999999999,-88.155000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2249,large jellyfish,2009,6,11,142064,0.000000000000000,0.000000000000000,31.500000000000000,0.000000000000000,0.000000000000000,29.949000000000002,-88.150999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
864,1,293.983966094997130,864,16052,large jellyfish,1984,3,12,40436,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.952999999999999,-88.117000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4799,large jellyfish,1985,10,18,19843,0.000000000000000,0.000000000000000,29.300000000000001,0.000000000000000,0.000000000000000,29.951000000000001,-88.119000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
865,1,2798.778790755267900,865,16405,large jellyfish,1983,6,28,4372,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.957000000000001,-87.108999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23876,large jellyfish,1994,6,27,67769,0.000000000000000,0.000000000000000,55.000000000000000,0.000000000000000,0.000000000000000,29.943500000000000,-87.133499999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
866,1,453.791692338939470,866,28196,large jellyfish,1995,6,20,9611,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.957999999999998,-88.162999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10063,large jellyfish,2008,6,2,208503,0.000000000000000,0.000000000000000,29.300000000000001,0.000000000000000,0.000000000000000,29.962000000000000,-88.162000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
867,1,531.115583648411760,867,9243,large jellyfish,1985,3,7,2070,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.960000000000001,-88.111000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12498,large jellyfish,1994,12,7,24655,0.000000000000000,0.000000000000000,29.300000000000001,0.000000000000000,0.000000000000000,29.957999999999998,-88.105999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
868,1,637.089445190024550,868,16037,large jellyfish,1984,3,11,40400,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.966999999999999,-88.537999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13598,large jellyfish,1993,11,12,35393,1.443206348917170,0.453006437298999,27.399999999999999,12.412376381992599,39.543853960330502,29.966000000000001,-88.544499999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
869,1,443.407680841162800,869,28204,large jellyfish,1995,12,1,9619,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.966999999999999,-88.109999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22670,large jellyfish,1996,5,8,6522,0.000000000000000,0.000000000000000,27.000000000000000,0.000000000000000,0.000000000000000,29.971000000000000,-88.109999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
870,1,3524.879605185445100,870,15249,large jellyfish,1986,10,27,39447,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.966999999999999,-86.686999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26016,large jellyfish,2006,11,6,78927,0.000000000000000,0.000000000000000,107.000000000000000,0.000000000000000,0.000000000000000,29.952500000000001,-86.654499999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
871,1,1033.539999368123500,871,16430,large jellyfish,1983,7,3,4400,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.969999999999999,-88.152000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22361,large jellyfish,1994,11,10,64622,0.000000000000000,0.000000000000000,29.300000000000001,0.000000000000000,0.000000000000000,29.978000000000002,-88.146500000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
872,1,146.979857608838500,872,28205,large jellyfish,1995,12,1,9620,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.971000000000000,-88.093999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13055,large jellyfish,2000,10,17,32710,0.000000000000000,0.000000000000000,27.000000000000000,0.000000000000000,0.000000000000000,29.972000000000001,-88.093000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
873,1,1426.233565810258100,873,16013,large jellyfish,1984,3,9,40349,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.972000000000001,-88.632000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10090,large jellyfish,2007,10,13,208534,0.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,29.959499999999998,-88.628500000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
874,1,1175.780172544543300,874,21187,large jellyfish,1983,6,8,62181,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.972000000000001,-88.266999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16443,large jellyfish,2004,10,21,4414,0.000000000000000,0.000000000000000,31.100000000000001,0.000000000000000,0.000000000000000,29.968499999999999,-88.255499999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
875,1,803.306672947800050,875,16431,large jellyfish,1983,7,3,4401,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.972999999999999,-88.117999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22670,large jellyfish,1996,5,8,6522,0.000000000000000,0.000000000000000,27.000000000000000,0.000000000000000,0.000000000000000,29.971000000000000,-88.109999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
876,1,1665.578088736969900,876,28198,large jellyfish,1995,6,22,9613,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.978999999999999,-87.778000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24683,large jellyfish,2002,11,18,69677,0.000000000000000,0.000000000000000,31.100000000000001,0.000000000000000,0.000000000000000,29.963999999999999,-87.777000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
877,1,166.278253006283190,877,24462,large jellyfish,1986,10,28,69245,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.983000000000001,-88.200000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10064,large jellyfish,2008,6,2,208504,0.000000000000000,0.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,29.984500000000001,-88.200000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
878,0,-1.000000000000000,878,15250,large jellyfish,1986,10,27,39448,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.983000000000001,-86.734999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
879,1,2656.704540132755900,879,15269,large jellyfish,1986,10,29,39468,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.984999999999999,-87.533000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9391,large jellyfish,2014,10,8,207156,4.448981977864950,1.521551836429810,34.000000000000000,51.732762438613499,151.265387247408000,29.966500000000000,-87.515500000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
880,1,495.057512751893170,880,28203,large jellyfish,1995,8,23,9618,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.988000000000000,-88.111000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13061,large jellyfish,2000,10,30,32716,0.000000000000000,0.000000000000000,24.100000000000001,0.000000000000000,0.000000000000000,29.989000000000001,-88.105999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
881,1,120.897304525017280,881,9336,large jellyfish,1985,3,7,2071,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.989000000000001,-88.272999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18881,large jellyfish,2002,10,22,57329,0.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,29.988000000000000,-88.272499999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
882,1,433.331023320571030,882,9423,large jellyfish,1985,3,7,2072,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.992999999999999,-88.469999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26021,large jellyfish,2006,11,11,78932,0.000000000000000,0.000000000000000,29.000000000000000,0.000000000000000,0.000000000000000,29.989500000000000,-88.468000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
883,1,1594.976622638767800,883,16038,large jellyfish,1984,3,11,40403,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.995000000000001,-88.497000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22840,large jellyfish,1996,10,24,65410,0.000000000000000,0.000000000000000,27.100000000000001,0.000000000000000,0.000000000000000,30.000000000000000,-88.512500000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
884,1,342.236104343718350,884,16050,large jellyfish,1984,3,12,40430,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.995000000000001,-88.201999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18169,large jellyfish,1990,7,29,55501,0.000000000000000,0.000000000000000,29.300000000000001,0.000000000000000,0.000000000000000,29.995500000000000,-88.205500000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
885,1,1576.569067584779500,885,19804,large jellyfish,1982,6,7,58956,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.000000000000000,-88.582999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5225,large jellyfish,2010,10,8,201624,0.000000000000000,0.000000000000000,23.000000000000000,0.000000000000000,0.000000000000000,29.995500000000000,-88.598500000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
886,1,1576.569067584779500,886,19817,large jellyfish,1982,6,9,58969,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.000000000000000,-88.582999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5225,large jellyfish,2010,10,8,201624,0.000000000000000,0.000000000000000,23.000000000000000,0.000000000000000,0.000000000000000,29.995500000000000,-88.598500000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
887,1,1026.653210498200000,887,21186,large jellyfish,1983,6,8,62180,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.000000000000000,-88.242000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25920,large jellyfish,2005,6,2,77722,0.000000000000000,0.000000000000000,27.399999999999999,0.000000000000000,0.000000000000000,30.001500000000000,-88.252499999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
888,1,728.330522334913890,888,18195,large jellyfish,1990,11,14,55735,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.000000000000000,-88.000000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18596,large jellyfish,1989,7,10,56906,0.000000000000000,0.000000000000000,23.800000000000001,0.000000000000000,0.000000000000000,29.995500000000000,-87.994500000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
889,1,728.330522334913890,889,18196,large jellyfish,1990,11,14,55736,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.000000000000000,-88.000000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18596,large jellyfish,1989,7,10,56906,0.000000000000000,0.000000000000000,23.800000000000001,0.000000000000000,0.000000000000000,29.995500000000000,-87.994500000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
890,0,-1.000000000000000,890,15270,large jellyfish,1986,10,29,39469,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.003000000000000,-87.483000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1,953.296237833890590,891,28194,large jellyfish,1995,1,9,9609,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.004000000000001,-87.992999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18596,large jellyfish,1989,7,10,56906,0.000000000000000,0.000000000000000,23.800000000000001,0.000000000000000,0.000000000000000,29.995500000000000,-87.994500000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
892,1,1179.249747393116000,892,16425,large jellyfish,1983,7,3,4396,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.004999999999999,-88.593000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5225,large jellyfish,2010,10,8,201624,0.000000000000000,0.000000000000000,23.000000000000000,0.000000000000000,0.000000000000000,29.995500000000000,-88.598500000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
